PANGO,GrowthRate,GrowthRateStd
B.1.177.55,1.5100244751752854,0.0679321162610626
B.1.177.40,1.5099948124448108,0.0666912297476775
B.1.177.35,1.5099948124448108,0.0666912297476775
B.1.177.69,1.5099306583768313,0.067539158219771
B.1.177.25,1.5098532493174377,0.0713172390557002
B.1.177.34,1.5098160337860365,0.0707534878100577
B.1.177.10,1.509761997759646,0.0683364916358178
B.1.177.24,1.5097262157231792,0.0675956793555929
B.1.177.9,1.5097243745569269,0.0684191138627659
B.1.177.36,1.5096104259647218,0.067714115650532
B.1.177.41,1.5094828762388346,0.0687199591870034
B.1.177.26,1.5094614875710364,0.0724404693336603
B.1.177.38,1.5094372243437424,0.0688739993944858
B.1.177.33,1.509376158546262,0.0682272752080663
B.1.177.51,1.5093428571076637,0.0673498852118679
B.1.177.83,1.5089966635568128,0.0674395141254938
B.1.177.89,1.508960182767635,0.0677967647657598
B.1.177.87,1.508736902008034,0.0687796408501655
B.1.177.44,1.508616626211127,0.0681013674221052
B.1.177.37,1.5061845773147984,0.0733279759604438
B.1.636,1.5046331653429397,0.1743074963418251
AW.1,1.504480882739963,0.1659457958179632
B.1.258.5,1.496580553043294,0.0865713028182839
B.1.258.23,1.4958388598762598,0.0883607144098179
B.1.258.4,1.4949200606020423,0.0880604233261054
B.1.243,1.493936818063735,0.1197471099912162
AB.1,1.492286849131601,0.0919052672066321
B.1.258,1.488394073994867,0.0823829608951209
B.1.160.26,1.4825874199221716,0.0844549372249324
B.1.160.19,1.482362532872394,0.087173376296616
B.1.258.22,1.4812962923775883,0.0812542146555456
B.1.258.10,1.4804453759877103,0.0786463483055146
B.1.258.7,1.4803399710867549,0.0798024239634224
B.1.258.11,1.480305289595023,0.0780282580220254
B.1.258.19,1.480257146033227,0.0796392732802988
B.1.258.9,1.4802281129934007,0.0795907063558041
B.1.258.6,1.4801683139555142,0.0778177319998726
B.1.258.12,1.4801547732643658,0.0789531259050234
B.1.258.20,1.4801289459483065,0.0798205866362955
B.1.258.18,1.479903606959249,0.0803066451785389
B.1.160.21,1.4775415771442926,0.0839885152847007
B.1.160,1.4775190348718852,0.093520298217196
B.1.160.9,1.4774201996364065,0.0837237426190401
B.1.160.12,1.477119201550941,0.0810110968158173
B.1.1.445,1.4764974922641236,0.0813996814134083
B.1.160.31,1.4764578340904475,0.0789786477207084
B.1.160.30,1.4758239402571585,0.0785808795728611
B.1.160.8,1.475029579221579,0.079555186404905
B.1.160.25,1.4748747334762349,0.0809745443408227
B.1.160.18,1.4747197828595744,0.0825799376607421
B.1.160.29,1.4746825906275216,0.0798292083290879
B.1.160.11,1.4746330867359032,0.0793641503759335
B.1.160.24,1.4746254229074398,0.0814457206263881
B.1.160.15,1.47459832083507,0.0781068758663573
B.1.160.17,1.474586030977782,0.0798162304439568
B.1.160.27,1.474559104458776,0.079549007270694
B.1.160.28,1.474534395195501,0.0786466840754943
B.1.160.32,1.4745200133915173,0.0789756363699708
B.1.160.20,1.474234616564263,0.0803104531619897
B.1.258.14,1.474189940759969,0.0833747814699319
B.1.160.10,1.4740994871408155,0.0810209723907261
B.1.160.13,1.4740852602132497,0.0792354809963175
B.1.258.2,1.47319101350671,0.085224782790764
G.1,1.47319067096139,0.0861077749605439
B.1.258.3,1.4722650617791735,0.0875703417358959
B.1.258.16,1.4685672025613228,0.0874894317134792
AU.1,1.4635669038689023,0.1133783747717672
B.1.1.317,1.4611153032449682,0.145645615807156
B.1.563,1.4574972188485107,0.0892017772898113
B.1.2,1.4491631232466824,0.0979961865572307
B.1.466.1,1.4488800308664171,0.1073972337592398
B.1.221.4,1.4464176548237602,0.06946523039128
B.1.221.3,1.446346976952078,0.0669666693540802
B.1.221,1.4460275872704371,0.066635000117912
B.1.221.2,1.445855661601351,0.0686126868864058
B.1.221.1,1.445735260084425,0.0680195019843974
B.1.222,1.4455718171509493,0.0985567069921308
B.1.382,1.4434846695179733,0.067358704443511
B.1.1.63,1.4389391166822805,0.1327839608574765
B.1.1.339,1.4374016714403024,0.0650791095509703
B.1.438,1.4372870558655673,0.135484790102486
B.1.596,1.431228416763013,0.0638809270564481
B.1.258.15,1.4279177101550022,0.1172575172926252
B.1.1.483,1.4268754314784693,0.1443455576738986
B.1.165,1.4261062421854631,0.0670424137084233
B.1.1.45,1.4175907963423715,0.140427045634555
B.1.1.158,1.4163125828913723,0.1111931989281257
B.1.1.401,1.4162390585715696,0.1274125453518332
B.1.131,1.4141661065871811,0.1337238084392333
B.1.536,1.412752844926196,0.1360207908729183
B.1.160.23,1.4116809440175515,0.1149114166110804
B.1.160.22,1.4113012410946233,0.113624777221878
B.1.1.385,1.4042256258490735,0.0996399362137647
M.1,1.4019631914416475,0.1143909861172378
B.1.177.57,1.3953276122593743,0.0741276576423871
B.1.177.56,1.395106267891678,0.0733590497988183
B.1.1.62,1.3930542853646148,0.0946614609516769
B.1.599,1.3908068220184515,0.1032533712148749
B.1.264.1,1.3884145493072593,0.1221235499097727
B.1.308,1.388295603522428,0.1155456737759834
B.1.398,1.3844537315951402,0.1007867042058554
A.23.1,1.3747978175902942,0.0947453592073502
B.1.214.1,1.3739565290705082,0.0983616067139244
B.1.214,1.371579171334659,0.0968888108001079
B.1.252,1.3714985577513703,0.0942471730620993
N.5,1.3699306319564075,0.0938780614387849
AM.3,1.3686394847507537,0.0900637244922786
B.1.1.341,1.3684193936037627,0.0925842331187919
C.36.1,1.366412239682599,0.0857313879564012
C.36.2,1.3654709132789125,0.0858067534972658
B.1.1.174,1.365408309408322,0.0880758847416651
C.36,1.3653807232314483,0.0871188246912127
B.1.189,1.3652865894368535,0.0886718418570059
B.1.588,1.3644587445250804,0.0947178943220324
B.1.588.1,1.364455734854548,0.095544612542178
B.1.587,1.3639175405782953,0.0954679491216064
A.28,1.3633106790737215,0.1071002908944431
C.19,1.3611684162242896,0.0874858393787548
S.1,1.3595806112079225,0.0878070599644453
B.1.539,1.3593279559080853,0.0792968265367854
B.1.1.159,1.3593225045312185,0.0848972884046862
AM.1,1.358494787766254,0.0819535244136437
B.1.550,1.3583702072428618,0.0824563923398777
B.1.1.517,1.3583483411726849,0.0839601680050416
B.1.36.39,1.3582612795107651,0.0852982603606014
AM.4,1.3579520509526175,0.0808648033507371
B.1.1.428,1.3577461811820872,0.0761764983176643
B.1.1.216,1.3577461811820872,0.0761764983176643
B.1.1.357,1.3577446689580075,0.0772303344786656
B.1.1.74,1.356799456596105,0.0820268240519861
B.1.1.234,1.3567834217496382,0.0844122405057862
AM.2,1.356521001799209,0.0787929489063428
B.1.256,1.3562810377465886,0.0773515435824524
C.2.1,1.3561847888047267,0.0830025212177317
B.1.36.27,1.3557210974801337,0.0794247954883805
D.5,1.3556685116140277,0.0842017217521739
C.28,1.3554394172470323,0.0813080855558045
B.1.524,1.3552017314644174,0.0757608624464689
B.1.531,1.354977429353449,0.0850354932600547
D.4,1.3549614740887104,0.0847003843905269
B.1.1.348,1.354706005710064,0.0777510813360005
B.1.517.1,1.3543712088235165,0.0932400139908907
L.1,1.3536270153780796,0.0776917788666869
B.1.1.486,1.3525528739090285,0.0718267420338204
B.1.459,1.3524599965108308,0.079444741465923
AQ.2,1.3517110469299136,0.0799849719224354
B.1.187,1.351446122352068,0.0715158088998126
AS.2,1.351079823945955,0.0761736079580683
B.1.1.302,1.3510520730875448,0.0773505268905795
B.1.1.214,1.350647210586129,0.0770407941584478
B.1.1.316,1.3505882893522152,0.0685758078953039
K.3,1.3505408386283353,0.0702697503911256
AF.1,1.3499687487334204,0.0780646810426111
B.1.1.86,1.3483407722750829,0.0700354342032612
B.1.517,1.34829905086441,0.0814272345822936
B.1.313,1.347991060911946,0.086493805261851
B.1.1.256,1.3479049646679573,0.0669255285686382
B.1.1.101,1.3477495805151738,0.0706227119135604
C.31,1.34720753311971,0.0724577120610482
B.1.1.289,1.3469218011794015,0.0713388131288583
B.1.426,1.3468069952125916,0.0840503029954083
B.1.1.384,1.3467779496410557,0.0709717298627227
B.1.1.303,1.3467606503033949,0.0728734522324662
B.1.1.458,1.3466075715855808,0.0656002230103617
B.1.1.111,1.3464538857587842,0.0667475168440562
B.1.1.186,1.3462946885467109,0.0697128257000921
B.1.1.332,1.3462849484921664,0.0722194712088225
B.1.1.425,1.3461635530160443,0.0731924509023358
B.1.1.444,1.346153104102597,0.0691428199262695
B.1.1.117,1.3461358911189976,0.0678975203392464
B.1.88.1,1.3458837142827296,0.0692446359816175
B.1.595,1.3458791053717447,0.0820968622965775
B.1.1.394,1.345857337692299,0.0706518819558141
AK.2,1.345857134519573,0.0727069339246128
B.1.1.176,1.3457601072890926,0.0674279076229937
B.1.423,1.345365741291437,0.0837797286581425
B.1.416.1,1.3448848071478083,0.0648027301474827
B.1.1.56,1.3448793932713894,0.0655546348009638
B.1.1.123,1.3447023555127595,0.0664221881383794
B.1.416,1.344664334585969,0.065473448799364
B.1.409,1.344514355734945,0.0657857139080959
B.1.1.421,1.3444954470475738,0.0650388724802135
B.1.1.272,1.3444772483774,0.0683839648881266
B.1.610,1.344363279354209,0.0645297082501052
AL.1,1.34403118208479,0.0677804369867485
B.1.561,1.3438899994676266,0.0644693551738268
B.1.1.427,1.3438386236375557,0.0742873647216964
B.1.1.202,1.343791348901239,0.0642387183910863
A.18,1.3437402072826432,0.0728426494377874
A.19,1.3437168971735345,0.0716382068409557
B.1.1.434,1.3436621413610057,0.0643655926601889
B.1.1.191,1.3433499659887846,0.066324409718765
B.1.1.242,1.3433014438004656,0.0665075236576478
B.1.1.406,1.343158276813626,0.0652242310225708
B.1.1.44,1.3431555266513908,0.0678674476044203
B.1.399,1.3429466016456004,0.0622843468894493
B.1.1.261,1.3429229819133766,0.0633959712334208
B.1.1.349,1.3428582615322986,0.0681642530727356
B.1.1.90,1.342673787491362,0.0655514133829012
B.1.362.1,1.3426619491409473,0.0814336646781147
B.1.396,1.3426324139567565,0.0636259329779271
B.1.1.51,1.342562962726684,0.0640211427715332
B.1.1.388,1.3425287308623464,0.0642669704787585
B.1.1.397,1.3425076069049684,0.0637023734707354
B.1.421,1.3424644590661678,0.0656847202103784
B.1.1.153,1.3424411632521367,0.0633730747945365
B.1.407,1.3423826602917484,0.0675135276004679
B.1.543,1.3423589355753398,0.0660830862900778
B.1.548,1.3423145815318387,0.0626703582000347
B.1.552,1.3422944541754247,0.0654802484735632
B.1.1.8,1.3422593308846125,0.0638186496747432
B.1.1.326,1.3422593308846125,0.0638186496747432
B.1.1.97,1.342202891127577,0.0664094917146605
B.1.1.453,1.3421586188595065,0.0657147288088279
B.1.1.446,1.3421561854338822,0.0672023456844111
B.1.1.232,1.342143690588897,0.0647953704295639
B.1.1.366,1.3420878045269111,0.0658616078572753
B.1.1.414,1.342070745726582,0.0655687941062797
B.1.1.240,1.342049106543405,0.0639749062944134
B.1.362,1.342036093284845,0.0769307530516489
B.1.1.219,1.3420120825054558,0.0678946383980093
B.1.362.2,1.3419695571779262,0.0802993722101439
AK.1,1.3419662857748396,0.0678030697482268
B.1.1.311,1.3419485406705398,0.0639392794184737
C.30.1,1.341930268523055,0.0644476250726265
C.30,1.341930268523055,0.0644476250726265
B.1.1.521,1.3418641075651612,0.0621656616353415
AS.1,1.3418184467888992,0.0643195206746256
AJ.1,1.341746897693346,0.0669350439345896
B.1.1.226,1.3417195071785404,0.0619694245587448
B.1.1.229,1.3416993982150665,0.06340145686334
C.23,1.341666009062333,0.0625947367163593
B.1.1.224,1.3416152972180029,0.0657108524791913
B.1.1.130,1.341530182566714,0.0636090140595498
B.1.1.67,1.3415261354738153,0.0635519947847882
B.1.1.322,1.341498958015543,0.0616703051641421
B.1.1.337,1.3414568550666393,0.067646749209147
B.1.615,1.3414237705074017,0.0764625167130042
B.1.1.100,1.341414362246844,0.0684230873370595
B.1.205,1.3413932332686012,0.0633989780335453
B.1.234,1.3413672884622787,0.0616362852659522
B.1.1.249,1.3413254085643058,0.0630801576260859
B.1.240.2,1.3413101007328851,0.0656523745045631
C.4,1.3412865660955948,0.0619335791349918
B.1.1.298,1.34125937857095,0.0629103808308456
C.29,1.341127717483597,0.0622382271228294
C.2,1.3410741205068704,0.0632453387626948
B.1.36.2,1.3410670389067252,0.0693466665342475
C.5,1.3410495697322284,0.0685650519160032
B.1.1.204,1.3410265785817952,0.0632286786363526
B.1.1.418,1.34099232156117,0.0657081017960821
B.1.128,1.3409844714508188,0.0618617503746307
B.1.1.400,1.3409838748927634,0.06150267449177
B.4.8,1.3409806585662525,0.0700694935649987
B.1.1.194,1.3409765984918,0.0618413408492809
C.35,1.3409720698370702,0.0622006738167119
C.10,1.340925401072901,0.062517220362188
B.1.140,1.3409207338544369,0.0610588870651494
B.1.1.327,1.3409158636175238,0.0654574297262213
B.1.96,1.3409121643431223,0.0624032672605557
C.27,1.3409078604366218,0.0625904652110236
C.34,1.3409026198717864,0.061354570501571
C.32,1.3409026198717864,0.061354570501571
C.8,1.3409026198717864,0.061354570501571
C.26,1.3409026198717864,0.061354570501571
C.14,1.3409026198717864,0.061354570501571
C.12,1.3409026198717864,0.061354570501571
C.7,1.3409026198717864,0.061354570501571
C.1,1.3409026198717864,0.061354570501571
C.9,1.3409026198717864,0.061354570501571
C.6,1.3409026198717864,0.061354570501571
C.11,1.3409026198717864,0.061354570501571
C.25,1.3409026198717864,0.061354570501571
B.1.1.1,1.3409026198717864,0.061354570501571
C.33,1.3409026198717864,0.061354570501571
C.13,1.3408920733231215,0.0627659799411904
C.3,1.340889783557009,0.0636365301763469
B.1.97,1.3408680831686983,0.0632840158415145
B.1.1.467,1.34084940659022,0.0664882461183354
B.1.1.77,1.3408382217237635,0.0621401180838429
B.1.377,1.340834773381455,0.061520601918396
B.1.1.122,1.3408211665454923,0.0614023907940922
B.1.1.449,1.340819147829356,0.0630296929347197
B.1.1.16,1.3407715199377503,0.063867271290351
B.1.1.377,1.3407444824862915,0.0639962505768583
B.1.1.297,1.3407360849882437,0.0622224101638793
C.18,1.3407292750560904,0.0621228054683167
C.20,1.3407292750560904,0.0621228054683167
AG.1,1.340723140883514,0.0634515740292408
B.1.1.518,1.3406747257640736,0.0638016261219787
B.1.1.193,1.340667345203221,0.0706686549020839
B.1.532,1.3406617183549434,0.0627866478879501
B.1.1.387,1.3406529975693002,0.0614761422330588
B.1.1.84,1.340645985185522,0.0615894363928451
B.1.1.134,1.340618629223724,0.0618354713298536
C.22,1.340611961477679,0.0622587485139309
AE.4,1.3406029943470663,0.0623614476755796
B.1.1.37,1.3405827268887818,0.0621081307410757
AE.2,1.3405743873683784,0.0626129554942363
B.1.1.306,1.340541216874291,0.0610181292656225
AE.1,1.340541216874291,0.0610181292656225
M.2,1.3405359026788828,0.0644711087322982
B.1.1.512,1.3405357256586334,0.0632096805268085
B.1.1.324,1.3405314349511608,0.0616622667975952
B.1.400,1.3405296708850982,0.061867333441408
B.1.1.329,1.34052476281281,0.0618740207059971
B.1.1.57,1.340522243377483,0.0610130047741299
AE.5,1.3405181875855636,0.062118013746521
B.1.1.50,1.340502058885805,0.0616291181470472
B.1.1.465,1.3404993696066618,0.0657948745112198
B.1.1.119,1.3404931092880437,0.0606821450213693
B.1.1.282,1.3404931092880437,0.0606821450213693
B.1.1.355,1.3404931092880437,0.0606821450213693
B.1.1.141,1.3404784149518087,0.0620585110085307
B.1.1.157,1.3404666005462025,0.0618738089834242
B.1.528,1.3404563962179563,0.0627073117478167
B.1.1.368,1.3404519708909264,0.0628035479048282
AQ.1,1.3404423726384298,0.0629082712628987
B.1.1.39,1.3404423726384298,0.0629082712628987
B.1.1.58,1.3404325628670826,0.0614214334671091
B.1.1.415,1.3403982162335013,0.067068087311314
B.1.1.441,1.3403935289680522,0.0638956228847247
B.1.1.416,1.3403867742047595,0.0608657841588942
B.1.1.310,1.3403820915999811,0.0628584938140893
B.1.1.309,1.3403765159925207,0.0615007502075659
B.1.622,1.3403742247706458,0.0791637849191098
B.1.1.308,1.3403702017650927,0.0641404471729152
B.1.229,1.340365560285504,0.0614893541596269
B.1.1.404,1.3403628777904997,0.0615677702071212
B.1.1.462,1.340353888893827,0.0621267164189879
M.3,1.3403511098755008,0.0639227702234711
B.1.1.333,1.3403501376972498,0.0637772896318455
B.1.565,1.340348573470238,0.0628246337873951
B.1.6,1.3403404499372311,0.0614702283780929
B.1.1.422,1.340337869369589,0.0652104153469794
AH.1,1.3403313116083546,0.0640483420094785
B.1.1.342,1.3403304949623374,0.0617322279272492
B.1.1.372,1.3403295375628246,0.0607254724830333
B.1.84,1.3403289883502811,0.062924517753147
B.1.1.395,1.3403197657208192,0.0631849701189903
B.1.1.352,1.3403193549678132,0.0644035070299059
B.1.1.312,1.3403146559741266,0.0652158881901544
AE.3,1.3403132095994956,0.0616473990744141
B.1.242,1.3403127868080549,0.0610088818851325
B.1.1.330,1.340310587938007,0.0642849744775232
B.1.1.307,1.34030718163249,0.0621301076545021
B.1.1.87,1.3403024807055952,0.0647028476830761
B.1.1.258,1.3402972271853693,0.0624858761711815
AH.2,1.3402930212722477,0.0643989738842234
B.1.1.4,1.340282335555535,0.0624845837093069
B.1.1.343,1.3402814949029196,0.0643598063838004
B.1.1.132,1.3402803714314195,0.0613971936760725
B.1.1.451,1.3402734617597043,0.0643426401951298
B.1.1.280,1.3402730392227,0.0611490393733512
B.1.1.452,1.3402730392227,0.0611490393733512
B.1.1.396,1.3402730392227,0.0611490393733512
B.1.223,1.340268812508849,0.0615505845809593
B.1.1.456,1.3402648418767786,0.063806697244286
B.1.463,1.340264561498107,0.0711389418980344
B.1.1.227,1.3402552980784068,0.0623426670338103
B.1.1.162,1.3402514288817553,0.0606108998626855
B.1.1.129,1.3402448026243974,0.0616052993875451
B.1.1.128,1.3402384741226383,0.0606752819240003
B.1.1.305,1.3402328599599085,0.0606544716373168
B.1.1.346,1.340229253492326,0.063969724237174
B.1.208,1.3402163765650763,0.0611757932457371
B.1.560,1.3402129708277686,0.0608599803354336
B.1.77,1.3402107550355762,0.0645073444355221
B.1.1.46,1.3402070750109467,0.0612213614193342
B.1.1.120,1.3402020875824892,0.0662847194358622
B.1.1.442,1.3401894562771952,0.0615271150646238
B.1.146,1.340188133046586,0.0645457158776214
B.1.1.299,1.3401848715062152,0.0615886899601635
B.1.1.513,1.3401760320260052,0.0608622592875594
B.1.1.301,1.3401760320260052,0.0608622592875594
B.1.1.514,1.3401760320260052,0.0608622592875594
B.1.1.27,1.3401760320260052,0.0608622592875594
B.1.1.300,1.3401760320260052,0.0608622592875594
B.1.239,1.340175508758361,0.0614724025215958
AE.6,1.340171964925328,0.061610898551667
B.1.1.362,1.3401700126733402,0.0619432885125495
B.1.1.255,1.3401609774933676,0.0632912139584728
B.1.1.217,1.3401574421634526,0.0612725736634506
B.1.1.286,1.3401574401108052,0.0675003265112428
B.1.1.369,1.3401464588365108,0.0619886618177742
B.1.1.359,1.340138148026615,0.063680658213797
B.1.113,1.340127216432197,0.0629023414440405
B.1.1.371,1.34012707347726,0.0634122721611295
B.1.1.450,1.3401257422838737,0.0633683862139866
B.1.235,1.340125330701516,0.0653333395016205
B.1.1.154,1.3401231829548612,0.0616731448441342
B.1.1.40,1.3401222750033823,0.0616337186400506
B.1.1.138,1.340121446591795,0.062063438158736
B.1.1.185,1.340118563201704,0.0615296868175272
B.1.1.29,1.3401184876933745,0.063661698471094
B.1.1.262,1.340114829314901,0.0628306298447093
B.1.1.361,1.340113770913546,0.0617762937389176
B.1.1.328,1.3401129881212597,0.0617832268011738
B.1.1.34,1.340111795098492,0.062160658653129
B.1.1.107,1.3401112250973084,0.0624631157276203
B.1.1.481,1.3401102337847544,0.0614973071214216
B.1.1.197,1.3401097782279372,0.0621186184643438
B.1.1.148,1.340109138568322,0.0616641711685539
B.1.1.424,1.3401046334487994,0.0607821170791342
B.1.1.412,1.3401045491415002,0.061715484638141
B.1.1.3,1.3401042975582105,0.0633784165314269
B.1.1.484,1.3401039451772592,0.063526114155156
B.1.1.210,1.3401034456870349,0.060736966987662
B.1.1.383,1.3401022508528295,0.0619391991557534
B.1.1.438,1.3400999194844063,0.0617039084909668
B.1.1.459,1.340099752398884,0.0620254535160744
B.1.1.75,1.340099752398884,0.0620254535160744
B.1.1.88,1.3400994365436336,0.0642501293682627
B.1.1.251,1.3400991964272668,0.0612883290851106
B.1.1.382,1.3400987395366548,0.0635383193432495
B.1.1.399,1.3400967721604091,0.063223297054696
B.1.1.203,1.3400959719681609,0.0615415921545551
B.1.1.187,1.3400959099313356,0.0640334104409698
B.1.1.380,1.3400943364780002,0.0616020469476671
B.1.1.347,1.340093948414823,0.0624018668129201
B.1.1.426,1.340091511779649,0.0620958867451985
B.1.1.171,1.3400911142812406,0.0620591414169286
B.1.1.350,1.340090984522604,0.0614870245490197
B.1.1.220,1.340090742907626,0.0604864454194692
B.1.1.10,1.340090742907626,0.0604864454194692
B.1.1.71,1.340090742907626,0.0604864454194692
B.1.1.164,1.340090742907626,0.0604864454194692
B.1.1.213,1.340090742907626,0.0604864454194692
B.1.1.464,1.340090742907626,0.0604864454194692
B.1.1.180,1.340090742907626,0.0604864454194692
B.1.1.92,1.340090742907626,0.0604864454194692
B.1.1.325,1.340090742907626,0.0604864454194692
B.1.1.5,1.340090742907626,0.0604864454194692
B.1.1.320,1.340090742907626,0.0604864454194692
B.1.1.121,1.340090742907626,0.0604864454194692
B.1.1.500,1.340090742907626,0.0604864454194692
B.1.1.181,1.340090742907626,0.0604864454194692
B.1.1.189,1.340090742907626,0.0604864454194692
B.1.1.356,1.340090742907626,0.0604864454194692
B.1.1.125,1.340090742907626,0.0604864454194692
B.1.1.163,1.340090742907626,0.0604864454194692
B.1.1.13,1.340090742907626,0.0604864454194692
B.1.1.440,1.340090742907626,0.0604864454194692
B.1.1.463,1.340090742907626,0.0604864454194692
B.1.1.331,1.340090742907626,0.0604864454194692
B.1.1.155,1.340090742907626,0.0604864454194692
B.1.1.95,1.340090742907626,0.0604864454194692
B.1.1.192,1.340090742907626,0.0604864454194692
B.1.1.139,1.340090742907626,0.0604864454194692
B.1.1.447,1.340090742907626,0.0604864454194692
B.1.1.59,1.340090742907626,0.0604864454194692
B.1.1.172,1.340090742907626,0.0604864454194692
B.1.1.367,1.340090742907626,0.0604864454194692
B.1.1.201,1.340090742907626,0.0604864454194692
B.1.1.391,1.340090742907626,0.0604864454194692
B.1.1.285,1.340090742907626,0.0604864454194692
B.1.1.110,1.340090742907626,0.0604864454194692
B.1.1.82,1.340090742907626,0.0604864454194692
B.1.1.83,1.340090742907626,0.0604864454194692
B.1.1.166,1.340090742907626,0.0604864454194692
B.1.1.290,1.340090742907626,0.0604864454194692
B.1.1.221,1.340090742907626,0.0604864454194692
B.1.1.437,1.340090742907626,0.0604864454194692
B.1.1.109,1.340090742907626,0.0604864454194692
B.1.1.398,1.340090742907626,0.0604864454194692
B.1.1.239,1.340090742907626,0.0604864454194692
B.1.1.115,1.340090742907626,0.0604864454194692
B.1.1.485,1.340090742907626,0.0604864454194692
B.1.1.244,1.340090742907626,0.0604864454194692
B.1.1.127,1.340090742907626,0.0604864454194692
L.2,1.340090742907626,0.0604864454194692
B.1.1.12,1.340090742907626,0.0604864454194692
B.1.1.112,1.340090742907626,0.0604864454194692
B.1.1.169,1.340090742907626,0.0604864454194692
B.1.173,1.340090742907626,0.0604864454194692
B.1.1.432,1.340090742907626,0.0604864454194692
B.1.1.208,1.340090742907626,0.0604864454194692
B.1.1.91,1.340090742907626,0.0604864454194692
B.1.1.378,1.340090742907626,0.0604864454194692
B.1.1.430,1.3400900026784868,0.0621328940316465
B.1.1.403,1.3400892869950929,0.0646152178336665
B.1.1.364,1.3400883353465889,0.0616917891408417
B.1.1.515,1.3400876520032718,0.0626029235910969
B.1.1.268,1.3400859017309137,0.0616118297988371
B.1.1.113,1.340085738709549,0.0615116605659977
B.1.1.137,1.3400854376677176,0.0614373134621075
K.1,1.3400847769979285,0.061925537110422
B.1.1.304,1.3400847709730903,0.0612020290080394
B.1.1.436,1.3400837525912124,0.0619963630228808
B.1.1.48,1.3400825595660484,0.0615959673645727
B.1.1.376,1.340082173396278,0.0618452127894287
B.1.1.147,1.3400801357662702,0.064693865146048
B.1.1.386,1.3400795122134257,0.0616366737685238
L.4,1.3400789857330078,0.0637497611551827
B.1.1.270,1.3400782593268823,0.0631692378462506
B.1.1.196,1.3400773114065727,0.0635053254288544
K.2,1.3400766924015597,0.0628048416432186
B.1.1.43,1.3400740229717538,0.0624014786863821
B.1.1.89,1.34007397710804,0.0613617687359605
B.1.1.480,1.3400739722365815,0.0633378862653303
B.1.1.381,1.340073090879711,0.0624828835301575
B.1.1.53,1.3400725181451651,0.0636853955983921
B.1.1.175,1.340072102429871,0.062039796080361
B.1.1.448,1.340071508094829,0.0611641067440213
B.1.1.200,1.340070874641583,0.0620061296644946
B.1.1.61,1.3400707991399237,0.0617191054233809
B.1.1.275,1.3400651920557805,0.0619579324974669
B.1.1.253,1.340063308994106,0.061379304243726
B.1.1.93,1.3400628836642263,0.0647032113115758
B.1.1.273,1.3400602464239848,0.062233096566341
B.1.1.55,1.3400587958403114,0.0649870756933882
AN.1,1.3400585990925773,0.0646174480915081
B.1.1.144,1.340058306516073,0.0621774506398024
B.1.1.177,1.3400533451848322,0.0620243513726982
B.1.1.402,1.3400533451848322,0.0620243513726982
B.1.1.231,1.3400502763111934,0.0612696982495702
B.1.1.145,1.3400483783218615,0.0653286098045344
B.1.600,1.3400446517574218,0.0623480181528832
B.1.250,1.3400439094061591,0.0615332739976104
B.1.1.47,1.340043432656444,0.0616118611206854
B.1.1.516,1.340034700109484,0.0617138696502323
B.1.408,1.3400330356829484,0.061786367618008
B.1.1.423,1.3400266946534665,0.0624387358124093
B.1.1.274,1.3400170127307482,0.0616777462761802
B.1.1.291,1.3400029610246422,0.0611804196108018
B.1.1.466,1.3399998841162826,0.0621834670021209
B.1.1.218,1.3399937435926046,0.0622870786121593
B.1.1.507,1.3399900392219888,0.0607586385491489
B.1.1.254,1.3399900392219888,0.0607586385491489
B.1.402,1.3399717102761015,0.0617315987686953
B.1.397,1.3399694291067978,0.0613137829009121
B.1.1.26,1.3399690003824305,0.0617753489185918
B.1.1.243,1.339963811061026,0.0627061861509797
B.1.418,1.339959606924039,0.0615192076916513
B.1.1.408,1.3399568057104807,0.0621240463226703
B.1.1.266,1.3399560890224798,0.0628319244896792
B.1.249,1.3399533224941556,0.0632344312597593
B.1.556,1.3399526421059,0.0615213670545663
B.1.557,1.339951618940444,0.0622540016122694
B.1.184,1.3399462229580443,0.061677462588776
B.1.251,1.3399460213200118,0.0624216465528755
B.1.1.41,1.3399451482452902,0.061691323416645
B.1.233,1.339940873778319,0.0615281985914097
B.1.405,1.339937836770992,0.0626258221185546
B.1.417,1.339933570292411,0.0623144432119725
B.1.1.99,1.3399331392724654,0.0610724390550485
B.1.401,1.3399288405842371,0.0604397750776495
B.1.381,1.3399288405842371,0.0604397750776495
B.1.238,1.3399288405842371,0.0604397750776495
B.1.241,1.3399288405842371,0.0604397750776495
B.1.558,1.3399288405842371,0.0604397750776495
B.1.188,1.3399288405842371,0.0604397750776495
B.1.231,1.3399288405842371,0.0604397750776495
B.1.240,1.3399288405842371,0.0604397750776495
B.1.1.33,1.3399278559443428,0.0613034095541046
B.1.1.72,1.3399227872163015,0.0634256059748373
N.4,1.3399198889082802,0.0630272381576206
B.1.1.118,1.3399145136316546,0.0614668171505754
N.6,1.3399099171012117,0.0615111723946188
N.8,1.3399099171012117,0.0615111723946188
B.1.1.277,1.3399056709114274,0.0617902528672152
B.1.137,1.3398954411494426,0.061573618676914
N.7,1.3398941835068618,0.0626362083031606
B.1.559,1.3398880445328314,0.0615206804825312
B.1.213,1.3398868461594955,0.0629037603427074
B.1.1.116,1.3398857488704914,0.0614768886999021
